title,src,href
‘Blue Flame’ Stage Cam (KIM GARAM focus) @ LE SSERAFIM Debut Showcase,https://i.ytimg.com/vi/dGeD8W3Nw_A/hqdefault.jpg,https://www.youtube.com/watch?v=dGeD8W3Nw_A
르세라핌🫶-근육💪 = 0 #LE_SSERAFIM #르세라핌 #ANTIFRAGILE #카즈하 #카즈하루틴 #KAZUHA #workoutroutine #shorts,https://i.ytimg.com/vi/IDIO5KyfFek/hqdefault.jpg,https://www.youtube.com/watch?v=IDIO5KyfFek
뉴진스 해린님과 함께한 ANTIFRAGILE! 💪🐱 #LE_SSERAFIM #르세라핌 #홍은채 #NewJeans #뉴진스 #해린 #ANTIFRAGILE #shorts,https://i.ytimg.com/vi/_D78-pgvnzg/hqdefault.jpg,https://www.youtube.com/watch?v=_D78-pgvnzg
‘FEARLESS’ Stage Cam (KIM CHAEWON focus) @ LE SSERAFIM Debut Showcase,https://i.ytimg.com/vi/EpWfrmjlWr0/hqdefault.jpg,https://www.youtube.com/watch?v=EpWfrmjlWr0
 샤인즈의 일본어 교실✏️ l 부산 사투리를 알아듣는다는 카즈하❓🌿,https://i.ytimg.com/vi/DL2qfOsJWKc/hqdefault.jpg,https://www.youtube.com/watch?v=DL2qfOsJWKc
무슨 말이 더 필요해🤷‍♀️ #LE_SSERAFIM #르세라핌 #ANTIFRAGILE #shorts,https://i.ytimg.com/vi/ReMOSmWbF7s/hqdefault.jpg,https://www.youtube.com/watch?v=ReMOSmWbF7s
LE SSERAFIM (르세라핌) ‘ANTIFRAGILE’ Special Performance Video Teaser,https://i.ytimg.com/vi/W2458wotx6I/hqdefault.jpg,https://www.youtube.com/watch?v=W2458wotx6I
 LE SSERAFIM(르세라핌) 2nd Mini Album ‘ANTIFRAGILE’ Jacket Shoot Sketch,https://i.ytimg.com/vi/QQl8Z8hMSag/hqdefault.jpg,https://www.youtube.com/watch?v=QQl8Z8hMSag
 LE SSERAFIM(르세라핌) 1st Mini Album ‘FEARLESS’ Jacket Shooting Sketch,https://i.ytimg.com/vi/wEH2Fqxne1I/hqdefault.jpg,https://www.youtube.com/watch?v=wEH2Fqxne1I
무슨 말이 더 필요해🤷‍♀️ #LE_SSERAFIM #르세라핌 #ANTIFRAGILE #shorts,https://i.ytimg.com/vi/r3ykX2hWcMM/hqdefault.jpg,https://www.youtube.com/watch?v=r3ykX2hWcMM
 LE SSERAFIM's DAY OFF EP.1,https://i.ytimg.com/vi/9W6YzlE3-Bs/hqdefault.jpg,https://www.youtube.com/watch?v=9W6YzlE3-Bs
Can you see huh?💎 #LE_SSERAFIM #르세라핌 #ANTIFRAGILE #Impurities #사쿠라 #SAKURA #카즈하 #KAZUHA #shorts,https://i.ytimg.com/vi/qHyVcFNpjIg/hqdefault.jpg,https://www.youtube.com/watch?v=qHyVcFNpjIg
 은채의 매실 과자 챌린지 l 꾸라 언니의 간식 맛보기😼🙀,https://i.ytimg.com/vi/Ly3LyR6U0ic/hqdefault.jpg,https://www.youtube.com/watch?v=Ly3LyR6U0ic
‘Blue Flame’ Stage Cam (KAZUHA focus) @ LE SSERAFIM Debut Showcase,https://i.ytimg.com/vi/EMYqZjWouLg/hqdefault.jpg,https://www.youtube.com/watch?v=EMYqZjWouLg
#ANTIFRAGILE 에 💪동현토르 등장🌩 #LE_SSERAFIM #르세라핌 #김동현 #놀라운토요일 #AmazingSaturday #shorts,https://i.ytimg.com/vi/lwUWIotbkU8/hqdefault.jpg,https://www.youtube.com/watch?v=lwUWIotbkU8
Would you join 피어나(FEARNOT)?🙌 #LE_SSERAFIM #르세라핌 #ANTIFRAGILE #김채원 #KIMCHAEWON #shorts,https://i.ytimg.com/vi/4aaGH2ZWC2U/hqdefault.jpg,https://www.youtube.com/watch?v=4aaGH2ZWC2U
 Alexander McQueen 리오프닝 행사 l w. KIM CHAEWON & KAZUHA,https://i.ytimg.com/vi/raSOyQCUKHM/hqdefault.jpg,https://www.youtube.com/watch?v=raSOyQCUKHM
 은채의 대기 TIME🐰 | 대기 시간 장꾸 모먼트 가득한 만채😄,https://i.ytimg.com/vi/NVA8yxHKRIk/hqdefault.jpg,https://www.youtube.com/watch?v=NVA8yxHKRIk
 ANTIFRAGILE TRAILER 'The Hydra' Shoot Sketch,https://i.ytimg.com/vi/fv-4LB_uR_g/hqdefault.jpg,https://www.youtube.com/watch?v=fv-4LB_uR_g
더 높이 가줄게❤️‍🔥 #LE_SSERAFIM #르세라핌 #ANTIFRAGILE #shorts,https://i.ytimg.com/vi/iyG0BSyD3xk/hqdefault.jpg,https://www.youtube.com/watch?v=iyG0BSyD3xk
 채원이의 브이로그 l 바쁘다 바빠 부지런히 움직이는 채채 🏃🏻‍♀️🎼,https://i.ytimg.com/vi/GbSE2_pkp6Y/hqdefault.jpg,https://www.youtube.com/watch?v=GbSE2_pkp6Y
‘FEARLESS’ Stage Cam (KIM GARAM focus) @ LE SSERAFIM Debut Showcase,https://i.ytimg.com/vi/Ufi1LvW2wks/hqdefault.jpg,https://www.youtube.com/watch?v=Ufi1LvW2wks
더 높이 가줄게❤️‍🔥 #LE_SSERAFIM #르세라핌 #ANTIFRAGILE #shorts,https://i.ytimg.com/vi/Al17DUsHgi8/hqdefault.jpg,https://www.youtube.com/watch?v=Al17DUsHgi8
Would you join 피어나(FEARNOT)?🙌 #LE_SSERAFIM #르세라핌 #ANTIFRAGILE #사쿠라 #SAKURA #shorts,https://i.ytimg.com/vi/JRZmgItwhrA/hqdefault.jpg,https://www.youtube.com/watch?v=JRZmgItwhrA
